"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
670,6,"Fraction_size Max_depth distance_from_source_of_the_river T Transparancy Color",0.382293517853339,0.35400161790769,0.370025772263515,0.313123716403589,6.0723314005167,133.232631767554,-257.548558583816,156.650661248811,19.9101395363049,0.151551644734241,0.683720915353175,0.00110950275720558
671,6,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO TDS Transparancy",0.382172656815224,0.35387522124951,0.370061970290328,0.315006977076278,6.09778147665708,133.25963033768,-257.524415139014,156.677659818937,19.9140351731533,0.151581297473268,0.68385469283811,0.00110971984357088
672,6,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river TDS Transparancy Color",0.382110800181399,0.353810531487418,0.37008049505709,0.31487760046181,6.11080681604849,133.273446152517,-257.512060210763,156.691475633775,19.9160289586264,0.151596473733943,0.683923160104558,0.00110983094829094
673,6,"Fraction_size distance_from_source_of_the_river T ntu Transparancy Color",0.382002563672196,0.353697337580846,0.370112907394851,0.316998613185567,6.13359850676503,133.297617687141,-257.490444334989,156.715647168398,19.9195176770767,0.151623029098771,0.684042963874287,0.00111002535891939
674,6,"Fraction_size distance_from_source_of_the_river T DO ntu Transparancy",0.381799403429134,0.353484872288484,0.370173737784393,0.318708357830803,6.17637857663104,133.342976299675,-257.449880657626,156.761005780933,19.9260660117705,0.151672873595908,0.68426783589905,0.00111039026823529
675,6,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO ntu Transparancy",0.381795676184144,0.353480974329983,0.370174853705453,0.317428911324783,6.17716343393721,133.343808324524,-257.44913657734,156.761837805782,19.9261861496838,0.151673788059533,0.684271961475565,0.00111039696298225
676,6,"Fraction_size distance_from_source_of_the_river T TDS ntu Transparancy",0.381753650537725,0.353437023844796,0.370187435769777,0.311918496823525,6.18601290203628,133.353189271671,-257.440747165693,156.771218752929,19.9275407355729,0.151684098872224,0.684318478412442,0.00111047244797703
677,6,"Fraction_size Max_depth distance_from_source_of_the_river T TDS Transparancy",0.381714544786944,0.353396126990926,0.37019914326203,0.30692573300329,6.19424751883622,133.361917868201,-257.432941111453,156.779947349459,19.928801206326,0.151693693301004,0.684361763403765,0.00111054268835748
678,6,"Fraction_size Riverine_vs_Lentic TDS ntu Transparancy Color",0.381606298262712,0.353282922610622,0.370231548210593,0.319698019494503,6.21704131844783,133.386076147733,-257.411335956826,156.80410562899,19.9322902475844,0.151720251122976,0.68448157825883,0.00111073711697457
679,6,"Fraction_size distance_from_source_of_the_river T TDS Transparancy Color",0.381600343083135,0.353276694674729,0.370233330885643,0.313980466162767,6.21829531871143,133.387405092096,-257.410147450616,156.805434573354,19.932482197094,0.151721712200827,0.684488169869812,0.00111074781345964
680,6,"Fraction_size Max_depth distance_from_source_of_the_river T DO Transparancy",0.381399445859097,0.353066596051117,0.370293464173053,0.313583380068769,6.26059885778346,133.432229364418,-257.370059501205,156.850258845675,19.9389575893372,0.151771001475921,0.68471053702619,0.00111110865802
681,6,"Fraction_size Max_depth distance_from_source_of_the_river T ntu Transparancy",0.380731702112476,0.352368268621444,0.370493265525801,0.311497643461923,6.40120768804752,133.581112092698,-257.236900713842,156.999141573956,19.9604805481436,0.151934829549587,0.685449642699932,0.00111230803595984
682,6,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T ntu Transparancy",0.38058735412264,0.352217309273296,0.370536442967793,0.313516438652999,6.43160348299787,133.613275375403,-257.20813274706,157.03130485666,19.9651332249448,0.151970244711814,0.685609417192497,0.00111256730876553
683,6,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO Transparancy",0.380476006915499,0.352100862194071,0.370569745762255,0.314624967238773,6.455050202834,133.638080380184,-257.185945907508,157.056109861442,19.9687222085401,0.151997563273083,0.685732664101165,0.00111276730672071
684,6,"Fraction_size Max_depth distance_from_source_of_the_river DO ntu Transparancy",0.379999686425994,0.351602725498941,0.370712174506194,0.31356248092355,6.55535045603571,133.744140794545,-257.091076480534,157.162170275803,19.9840751434439,0.15211442646894,0.686259889070464,0.00111362285690789
685,6,"Max_depth distance_from_source_of_the_river T DO Transparancy Color",0.379325369074208,0.35089752338295,0.370913714500469,0.313488898593686,6.69734351031914,133.894149149468,-256.956886115534,157.312178630726,20.005809985078,0.152279867348532,0.68700627087206,0.00111483404212718
686,6,"Fraction_size Max_depth distance_from_source_of_the_river TDS ntu Transparancy",0.379231676459997,0.350799539503967,0.370941708688125,0.305406792252549,6.71707264886248,133.914979072807,-256.938251710866,157.333008554065,20.008829919426,0.152302854430898,0.687109976437407,0.00111500232952063
687,6,"Max_depth distance_from_source_of_the_river T DO TDS Transparancy",0.379093642970861,0.350655183870289,0.370982947529061,0.308982651707369,6.7461387802085,133.945661218264,-256.910803110905,157.363690699521,20.0132790649488,0.152336720357372,0.687262761597139,0.00111525026044124
688,6,"distance_from_source_of_the_river T DO TDS ntu Transparancy",0.379053980334351,0.350613704624474,0.370994796277797,0.314192698214604,6.7544906621288,133.954476185232,-256.902917047943,157.37250566649,20.0145574854448,0.152346451415684,0.687306662988695,0.00111532150108034
689,6,"distance_from_source_of_the_river T DO ntu Transparancy Color",0.378995474652072,0.350552519292625,0.371012273475287,0.317732691840644,6.7668103814683,133.967477965686,-256.891285294607,157.385507446944,20.0164432618313,0.152360805534723,0.687371421186638,0.00111542658693855
690,6,"Fraction_size Max_depth distance_from_source_of_the_river ntu Transparancy Color",0.37893777828994,0.350492180349021,0.371029508101152,0.310992159438335,6.7789596798045,133.980298690496,-256.879815431002,157.398328171754,20.0183029519171,0.152374961090523,0.687435283572204,0.00111553021912425
691,6,"Fraction_size Max_depth distance_from_source_of_the_river DO Transparancy Color",0.378926872793789,0.350480775364497,0.371032765619456,0.312999584956417,6.78125608327508,133.982721870016,-256.877647561058,157.400751351273,20.0186544618273,0.152377636707383,0.687447354541225,0.00111554980719464
692,6,"distance_from_source_of_the_river T DO TDS Transparancy Color",0.378882861516128,0.350434748303126,0.371045911685572,0.316508823491177,6.79052367177999,133.992500655903,-256.868899050096,157.410530137161,20.0200730493033,0.152388434686212,0.687496069314209,0.00111562885871073
693,6,"Fraction_size Max_depth distance_from_source_of_the_river DO TDS Transparancy",0.378771410588355,0.350318192752707,0.371079199735147,0.306469256495427,6.81399223238466,134.017260636524,-256.846747509114,157.435290117782,20.0236653760597,0.152415778694894,0.687619431028157,0.00111582904296527
694,6,"Fraction_size Riverine_vs_Lentic DO TDS ntu Transparancy",0.378649477727533,0.350190675180702,0.371115615097528,0.316587320704363,6.83966800549032,134.044344199558,-256.822516801038,157.462373680815,20.0275955602866,0.152445694401041,0.687754394881738,0.00111604805450099
695,6,"Max_depth distance_from_source_of_the_river T TDS ntu Transparancy",0.37818246985288,0.349702277632401,0.371255054395425,0.306589495898936,6.93800727307814,134.148026223252,-256.729752563322,157.56605570451,20.0426483276084,0.152560272786655,0.688271311994904,0.0011168868776954
696,6,"Fraction_size distance_from_source_of_the_river DO TDS ntu Transparancy",0.37812860457902,0.349645945246761,0.371271134130353,0.310662092620352,6.94934984751271,134.159980028813,-256.719057135429,157.578009510071,20.0443845326665,0.152573488401325,0.688330933862917,0.00111698362861448
697,6,"Fraction_size distance_from_source_of_the_river DO ntu Transparancy Color",0.378123942096284,0.349641069215197,0.37127252593099,0.316620525492062,6.9503316406736,134.161014680367,-256.718131398134,157.579044161625,20.0445348155023,0.152574632321533,0.688336094626251,0.00111699200320273
698,6,"Fraction_size Riverine_vs_Lentic DO ntu Transparancy Color",0.377926061960203,0.349434125866777,0.371331590445244,0.316504562718297,6.99199986236428,134.204919112376,-256.678848114355,157.622948593633,20.0509129598714,0.152623181366994,0.688555122257791,0.00111734742857534
699,6,"Riverine_vs_Lentic DO TDS ntu Transparancy Color",0.377868818168408,0.349374260221923,0.371348675182254,0.320320881131654,7.0040538615892,134.217617409702,-256.667486182325,157.635646890959,20.0527580625458,0.152637225886597,0.688618483706724,0.00111745024787004
700,6,"Max_depth distance_from_source_of_the_river T ntu Transparancy Color",0.377833827891658,0.349337667337077,0.371359117843385,0.309618740782087,7.01142187051371,134.225378670589,-256.660541672343,157.643408151847,20.0538858818462,0.152645810601416,0.688657213402363,0.00111751309618013
701,6,"Max_depth distance_from_source_of_the_river T DO ntu Transparancy",0.377442577446257,0.348928497023948,0.371475864455287,0.311013456391515,7.09380866596709,134.312132972468,-256.58291472842,157.730162453726,20.0664968082112,0.152741802225621,0.689090276872464,0.0011182158465324
702,6,"Max_depth distance_from_source_of_the_river T TDS Transparancy Color",0.377301902553696,0.348781379006536,0.371517831970015,0.307289598731889,7.12343100566045,134.343312332759,-256.555014752826,157.761341814016,20.0710310924079,0.152776316209134,0.689245985723009,0.00111846852184936
703,6,"Fraction_size Riverine_vs_Lentic Max_depth TDS ntu Transparancy",0.377061261141458,0.348529715850228,0.371589611489171,0.309049225135144,7.17410359923986,134.39663207144,-256.507301888228,157.814661552698,20.0787875337507,0.152835356550898,0.68951234453808,0.00111890075352912
704,6,"Fraction_size Max_depth distance_from_source_of_the_river TDS Transparancy Color",0.37702689648059,0.348493777235426,0.371599860791454,0.305038409984285,7.18133987032681,134.404244685816,-256.500489660805,157.822274167073,20.0798951879729,0.152843787773535,0.689550381758126,0.00111896247812986
705,6,"distance_from_source_of_the_river T TDS ntu Transparancy Color",0.376967874109605,0.34843205154974,0.371617463626351,0.311542335205341,7.19376839037744,134.417318607192,-256.488790254221,157.83534808845,20.0817976184573,0.152858268659939,0.689615711863414,0.00111906849204624
706,6,"Fraction_size Riverine_vs_Lentic Max_depth ntu Transparancy Color",0.376755429009036,0.348209876139221,0.371680816363102,0.309215534759665,7.23850360090921,134.464366625078,-256.446687838009,157.882396106335,20.0886452260483,0.152910391157173,0.689850861020533,0.00111945007849813
707,6,"Fraction_size distance_from_source_of_the_river DO TDS Transparancy Color",0.376751727796542,0.348206005405544,0.371681919996975,0.311836226345515,7.2392829764735,134.465186152164,-256.445954447729,157.883215633422,20.0887645248728,0.152911299233835,0.689854957782454,0.00111945672648643
708,6,"Fraction_size Riverine_vs_Lentic T ntu Transparancy Color",0.376742644362061,0.348196505935896,0.371684628497116,0.312677100192244,7.24119570288025,134.467197396928,-256.444154594349,157.885226878186,20.0890573054299,0.152913527815654,0.689865011965658,0.00111947304183344
709,6,"Fraction_size Riverine_vs_Lentic T TDS ntu Transparancy",0.376731064988225,0.348184396209059,0.37168808120829,0.312228946733929,7.24363400682333,134.469761247529,-256.441860213527,157.887790728786,20.0894305360103,0.152916368765524,0.689877828829828,0.00111949384029932
710,6,"Riverine_vs_Lentic T TDS ntu Transparancy Color",0.376363141197754,0.34779962094727,0.371797771186589,0.315472616406157,7.32110883764889,134.551200414481,-256.368978780687,157.969229895739,20.1012895891669,0.153006637294662,0.690285072720043,0.00112015469213068
711,6,"Fraction_size distance_from_source_of_the_river TDS ntu Transparancy Color",0.376255686222982,0.3476872443706,0.371829800883646,0.308730685416916,7.34373595828498,134.574976284891,-256.347700647695,157.993005766149,20.1047531169158,0.153033000913358,0.690404011432577,0.00112034769899435
712,6,"Riverine_vs_Lentic Max_depth TDS ntu Transparancy Color",0.376103753675978,0.347528353080985,0.371875083548119,0.311932132000609,7.37572885649087,134.608586432334,-256.317620852001,158.026615913591,20.1096502619165,0.153070276914263,0.690572181045673,0.00112062059491609
713,6,"Max_depth distance_from_source_of_the_river DO TDS ntu Transparancy",0.375788972753919,0.347199154712113,0.371968884737683,0.307012391724762,7.44201323199295,134.678195462078,-256.255321532747,158.096224943336,20.1197963948497,0.153147507067819,0.69092060267696,0.00112118599338775
714,6,"Max_depth distance_from_source_of_the_river DO ntu Transparancy Color",0.375305516725862,0.346693555659871,0.372112903174698,0.310693652899863,7.54381603723542,134.785036107175,-256.159695336453,158.203065588432,20.1353793250221,0.153266120937556,0.691455725761451,0.00112205436017945
715,6,"Max_depth distance_from_source_of_the_river TDS ntu Transparancy Color",0.373751371925861,0.34506822865529,0.372575495773411,0.304993365047677,7.8710770314338,135.127932743802,-255.852749784954,158.545962225059,20.1854730843106,0.153647423720355,0.693175962372139,0.0011248458606583
716,6,"Max_depth distance_from_source_of_the_river DO TDS Transparancy Color",0.373529698283566,0.344836402021745,0.372641430336893,0.30682254059187,7.91775552404587,135.176772052011,-255.809025984832,158.594801533269,20.1926181496081,0.153701810400849,0.69342132632735,0.00112524402309375
717,6,"Riverine_vs_Lentic Max_depth DO TDS ntu Transparancy",0.37340068967918,0.344701484626318,0.372679797260296,0.308823707284455,7.9449212579797,135.205187372752,-255.783586350025,158.623216854009,20.1967764017698,0.153733462110431,0.693564122110831,0.00112547574383233
718,6,"Riverine_vs_Lentic T DO TDS ntu Transparancy",0.373078049539772,0.344364067075945,0.372775732561744,0.311770680505251,8.01286057276627,135.276226200117,-255.71998492371,158.694255681374,20.2071758558492,0.153812620489366,0.693921242875825,0.00112605525875504
719,6,"distance_from_source_of_the_river DO TDS ntu Transparancy Color",0.372664391194766,0.343931462547198,0.372898695527342,0.310529376785953,8.09996586774582,135.36725192806,-255.638485220965,158.785281409318,20.2205090417676,0.153914109795947,0.694379108982892,0.00112679825739208
720,6,"Riverine_vs_Lentic Max_depth DO ntu Transparancy Color",0.372379923503349,0.343633965801212,0.372983232103109,0.308625739760341,8.1598670941377,135.429814363607,-255.582467528582,158.847843844865,20.2296781076482,0.153983902727953,0.694693977801637,0.00112730920830013
721,6,"Riverine_vs_Lentic T DO ntu Transparancy Color",0.372350906486939,0.34360361976115,0.372991854146827,0.312311266805249,8.16597729547738,135.436194426722,-255.576754776392,158.85422390798,20.2306133946532,0.153991021928883,0.694726095873236,0.00112736132764912
722,6,"Fraction_size Riverine_vs_Lentic DO TDS Transparancy Color",0.372202016871381,0.343447910773886,0.373036091700328,0.311151665385598,8.19732943436,135.468926618187,-255.547445809513,158.886956099445,20.2354124587831,0.154027551359566,0.694890897356105,0.00112762875796393
